payment_id,bill_id,member_id,payment_date,payment_amount,payment_mode,payment_status
PA000408,BI000408,M001226,2024-02-16,5353.9,Net Banking,Success
PA000409,BI000409,M000835,2024-10-22,4283.36,Net Banking,Refunded
PA000410,BI000410,M000507,2025-03-08,5409.47,UPI,Success
PA000411,BI000411,M000922,2025-01-18,2219.61,Credit Card,Success
PA000412,BI000412,M001271,2025-03-29,2707.15,Net Banking,Success
PA000413,BI000413,M000443,2024-07-18,2290.03,Wallet,Success
PA000414,BI000414,M001569,2024-10-04,4473.4,Wallet,Success
PA000415,BI000415,M002350,2024-08-14,4316.19,Debit Card,Success
PA000416,BI000416,M001893,2024-06-14,2546.72,UPI,Failed
PA000417,BI000417,M000627,2024-12-30,3346.64,Net Banking,Success
PA000418,BI000418,M002363,2025-01-08,4640.86,Credit Card,Success
PA000419,BI000419,M000845,2024-10-16,2662.96,Debit Card,Success
PA000420,BI000420,M000425,2024-12-15,2983.47,UPI,Success
PA000421,BI000421,M000269,2024-01-20,4425.55,Debit Card,Success
PA000422,BI000422,M002064,2025-08-08,4210.63,Wallet,Success
PA000423,BI000423,M002244,2024-04-04,1313.9,Credit Card,Success
PA000424,BI000424,M001610,2025-03-11,3369.26,Credit Card,Success
PA000425,BI000425,M000802,2025-08-06,2304.63,Cash,Success
PA000426,BI000426,M002335,2025-05-14,1805.83,Credit Card,Success
PA000427,BI000427,M001126,2025-12-18,2848.24,Net Banking,Success
PA000428,BI000428,M001587,2024-08-19,1926.14,UPI,Success
PA000429,BI000429,M001918,2024-05-06,5169.89,UPI,Success
PA000430,BI000430,M002429,2024-11-10,3912.33,Debit Card,Success
PA000431,BI000431,M001983,2025-02-01,2902.67,Wallet,Success
PA000432,BI000432,M001882,2025-08-01,3941.74,Credit Card,Success
PA000433,BI000433,M002030,2025-12-29,3243.3,,Success
PA000434,BI000434,M000751,2024-01-02,1690.86,Wallet,Success
PA000435,BI000435,M000006,2024-02-14,1877.59,UPI,Success
PA000436,BI000436,M000042,2024-07-15,521.01,Wallet,Success
PA000437,BI000437,M000619,2024-04-19,4421.08,Credit Card,Success
PA000438,BI000438,M002252,2025-07-03,4082.83,Wallet,Success
PA000439,BI000439,M000157,2025-07-21,3094.02,Credit Card,Success
PA000440,BI000440,M000767,2025-08-29,2175.09,Debit Card,Success
PA000441,BI000441,M001784,2025-10-05,2521.23,Cash,Success
PA000442,BI000442,M002265,2025-07-21,5725.49,Wallet,Failed
PA000443,BI000443,M001704,2024-12-28,4951.22,Credit Card,Success
PA000444,BI000444,M001020,2025-10-24,3078.69,Debit Card,Success
PA000445,BI000445,M001329,2025-02-07,3722.25,Credit Card,Success
PA000446,BI000446,M000239,2025-05-25,4135.51,Cash,Success
PA000447,BI000447,M002103,2024-04-07,3933.95,Wallet,Success
PA000448,BI000448,M000856,2024-06-09,3607.16,Wallet,Success
PA000449,BI000449,M002387,2024-05-31,2372.54,Cash,Success
PA000450,BI000450,M002481,2025-11-15,2690.76,Net Banking,Success
PA000451,BI000451,M001412,2024-03-22,3128.67,Credit Card,Success
PA000452,BI000452,M000303,2025-03-04,3893.55,UPI,Success
PA000453,BI000453,M002361,2024-08-07,3058.12,Cash,Success
PA000454,BI000454,M001556,2024-07-09,3968.16,Net Banking,Success
PA000455,BI000455,M001750,2024-10-24,1826.23,Cash,Success
PA000456,BI000456,M000494,2025-11-15,3568.63,Credit Card,Success
PA000457,BI000457,M000173,2024-06-02,3222.48,Wallet,Success
PA000458,BI000458,M001095,2024-05-09,2873.3,Wallet,Success
PA000459,BI000459,M002402,2024-12-26,3441.49,UPI,Success
PA000460,BI000460,M001094,2024-09-30,3403.39,Cash,Success
PA000461,BI000461,M000457,2024-07-18,1599.65,Cash,Success
PA000462,BI000462,M000607,2025-07-11,3541.56,Credit Card,Success
PA000463,BI000463,M002397,2025-06-28,3566.87,,Success
PA000464,BI000464,M001802,2024-01-01,3178.39,Credit Card,Success
PA000465,BI000465,M000103,2025-10-09,1095.35,Debit Card,Success
PA000466,BI000466,M000324,2024-09-30,1752.86,Credit Card,Success
PA000467,BI000467,M000351,2025-02-11,5347.58,Wallet,Success
PA000468,BI000468,M001961,2025-12-18,5485.79,Cash,Success
PA000469,BI000469,M000280,2025-01-07,4198.33,Cash,Success
PA000470,BI000470,M001676,2024-08-05,3205.97,,Failed
PA000471,BI000471,M000881,2025-03-30,3146.36,UPI,Success
PA000472,BI000472,M000569,2024-02-05,4556.27,Cash,Success
PA000473,BI000473,M000558,2024-06-21,2509.68,UPI,Success
PA000474,BI000474,M001645,2024-07-15,4022.29,Wallet,Success
PA000475,BI000475,M001912,2024-11-08,3481.61,Net Banking,Failed
PA000476,BI000476,M000932,2025-06-03,1631.73,UPI,Success
PA000477,BI000477,M002129,2024-05-14,-1619.57,Debit Card,Success
PA000478,BI000478,M001902,2025-06-27,4709.0,Wallet,Success
PA000479,BI000479,M002029,2024-03-05,2077.69,Wallet,Success
PA000480,BI000480,M001751,2025-07-29,2095.18,Credit Card,Success
PA000481,BI000481,M001149,2024-04-23,1079.22,Cash,Success
PA000482,BI000482,M001284,2024-12-30,3737.55,Cash,Success
PA000483,BI000483,M001734,2025-04-08,2678.1,UPI,Success
PA000484,BI000484,M000661,2024-10-22,3365.38,,Success
PA000485,BI000485,M000141,2024-06-01,2816.26,Cash,Success
PA000486,BI000486,M000989,2024-04-02,4260.9,Debit Card,Success
PA000487,BI000487,M000182,2025-07-16,4285.74,Net Banking,Success
PA000488,BI000488,M000311,2025-10-23,2553.99,Cash,Success
PA000489,BI000489,M001827,2024-10-12,2885.03,,Success
PA000490,BI000490,M000577,2024-09-17,2825.84,Credit Card,Success
PA000491,BI000491,M001509,2024-03-19,2979.78,Wallet,Failed
PA000492,BI000492,M001785,2024-11-09,2148.16,Cash,Success
PA000493,BI000493,M001332,2024-08-17,2669.6,Credit Card,Success
PA000494,BI000494,M001651,2025-07-18,2790.76,UPI,Failed
PA000495,BI000495,M000301,2025-09-11,4429.4,Cash,Success
PA000496,BI000496,M000443,2024-05-01,3769.16,Wallet,Success
PA000497,BI000497,M001176,2024-08-29,3723.12,Wallet,Success
PA000498,BI000498,M001803,2024-09-14,2463.29,Credit Card,Success
PA000499,BI000499,M001692,2024-06-05,2533.05,Cash,Success
PA000500,BI000500,M000498,2024-12-20,5826.32,Debit Card,Success
PA000501,BI000501,M002145,2025-11-29,3866.09,Credit Card,Success
PA000502,BI000502,M000479,2025-03-06,3768.13,Wallet,Success
PA000503,BI000503,M000084,2024-09-16,5835.35,Debit Card,Success
PA000504,BI000504,M002359,2024-05-31,3064.05,Net Banking,Failed
PA000505,BI000505,M000477,2025-04-09,3803.7,Net Banking,Success
PA000506,BI000506,M000990,2025-09-02,3340.59,,Success
PA000507,BI000507,M001665,2024-12-03,-5139.29,Net Banking,Success
PA000508,BI000508,M000671,2025-02-19,1634.23,Credit Card,Success
PA000509,BI000509,M002247,2024-12-01,5157.5,Net Banking,Success
PA000510,BI000510,M001162,2024-07-05,2284.58,,Success
PA000511,BI000511,M000711,2024-04-12,2446.95,Net Banking,Success
PA000512,BI000512,M000215,2025-02-05,4023.9,Cash,Success
PA000513,BI000513,M001569,2024-06-10,3696.26,UPI,Success
PA000514,BI000514,M001199,2024-08-18,2275.79,,Success
PA000515,BI000515,M000041,2024-09-01,2008.1,Debit Card,Success
PA000516,BI000516,M000981,2025-07-16,1877.15,Wallet,Success
PA000517,BI000517,M000035,2025-11-25,2570.39,Debit Card,Success
PA000518,BI000518,M001150,2024-12-29,3800.84,Wallet,Success
PA000519,BI000519,M000716,2024-07-12,2542.47,,Success
PA000520,BI000520,M001068,2024-03-24,3696.5,Debit Card,Success
PA000521,BI000521,M000597,2024-05-27,2114.26,Debit Card,Success
PA000522,BI000522,M002069,2025-10-14,2803.21,Wallet,Success
PA000523,BI000523,M000990,2025-09-12,4511.11,Debit Card,Success
PA000524,BI000524,M001005,2025-11-28,2190.01,UPI,Success
PA000525,BI000525,M001940,2024-01-16,2940.57,,Success
PA000526,BI000526,M001568,2024-12-15,3516.32,Credit Card,Success
PA000527,BI000527,M001839,2025-10-07,2997.67,Credit Card,Success
PA000528,BI000528,M000405,2024-05-25,5729.51,UPI,Success
PA000529,BI000529,M000576,2025-10-20,2649.58,Net Banking,Success
PA000530,BI000530,M000378,2024-06-26,5056.18,Credit Card,Success
PA000531,BI000531,M000800,2025-02-15,2335.86,Credit Card,Success
PA000532,BI000532,M000173,2024-06-02,4496.0,Credit Card,Success
PA000533,BI000533,M002044,2024-11-16,2494.38,Wallet,Success
PA000534,BI000534,M001733,2024-10-25,2191.09,Debit Card,Success
PA000535,BI000535,M001779,2024-10-29,2353.81,Wallet,Success
PA000536,BI000536,M000166,2025-12-06,2019.07,UPI,Failed
PA000537,BI000537,M000940,2024-10-24,2220.13,Wallet,Success
PA000538,BI000538,M000753,2025-06-05,1201.06,Debit Card,Refunded
PA000539,BI000539,M001954,2024-05-26,2060.3,Cash,Success
PA000540,BI000540,M000624,2024-02-11,1859.63,Net Banking,Success
PA000541,BI000541,M002377,2024-07-03,2777.02,Debit Card,Success
PA000542,BI000542,M000223,2024-07-02,4438.32,Wallet,Success
PA000543,BI000543,M001705,2024-06-24,2096.9,Wallet,Success
PA000544,BI000544,M002157,2025-08-10,3467.36,UPI,Refunded
PA000545,BI000545,M001109,2024-08-29,1055.0,Net Banking,Success
PA000546,BI000546,M000505,2025-06-09,1388.04,UPI,Success
PA000547,BI000547,M002337,2025-08-09,4601.48,Cash,Success
PA000548,BI000548,M000053,2025-06-06,2402.08,Cash,Success
PA000549,BI000549,M000902,2025-02-01,1615.26,Credit Card,Success
PA000550,BI000550,M002128,2024-01-14,4861.13,Wallet,Success
PA000551,BI000551,M002079,2025-09-11,2694.81,Cash,Success
PA000552,BI000552,M001817,2024-01-20,3486.68,Credit Card,Refunded
PA000553,BI000553,M001421,2024-08-04,2250.0,Debit Card,Success
PA000554,BI000554,M002499,2025-04-11,3847.44,Wallet,Success
PA000555,BI000555,M000633,2025-10-31,3749.46,Net Banking,Success
PA000556,BI000556,M000795,2025-07-14,4999.25,UPI,Success
PA000557,BI000557,M000081,2025-10-26,1997.98,Wallet,Success
PA000558,BI000558,M000738,2025-12-20,3832.85,Wallet,Success
PA000559,BI000559,M000839,2024-06-16,4049.58,UPI,Success
PA000560,BI000560,M001144,2025-07-04,2766.04,UPI,Success
PA000561,BI000561,M000540,2025-08-06,3852.02,Net Banking,Success
PA000562,BI000562,M001461,2025-08-09,4644.82,,Success
PA000563,BI000563,M000391,2024-09-21,2142.98,Wallet,Success
PA000564,BI000564,M001999,2024-08-08,710.05,Debit Card,Success
PA000565,BI000565,M000781,2024-04-22,2106.18,Wallet,Success
PA000566,BI000566,M001449,2025-01-15,4549.7,Net Banking,Success
PA000567,BI000567,M002290,2024-03-13,2078.01,UPI,Success
PA000568,BI000568,M002481,2024-11-18,2607.25,Cash,Failed
PA000569,BI000569,M000215,2025-04-13,2723.46,Debit Card,Success
PA000570,BI000570,M001001,2024-01-31,2634.35,Cash,Success
PA000571,BI000571,M000014,2025-03-15,5076.56,Cash,Success
PA000572,BI000572,M000648,2025-12-22,3346.11,Debit Card,Refunded
PA000573,BI000573,M000743,2025-03-24,4191.69,Wallet,Success
PA000574,BI000574,M000972,2025-10-15,2246.04,Debit Card,Success
PA000575,BI000575,M001555,2025-01-04,4066.23,Credit Card,Failed
PA000576,BI000576,M000416,2025-06-11,4239.52,,Success
PA000577,BI000577,M000715,2025-03-22,3376.94,Cash,Success
PA000578,BI000578,M000730,2024-04-17,2430.9,Net Banking,Success
PA000579,BI000579,M001802,2024-01-01,2334.37,UPI,Failed
PA000580,BI000580,M000206,2024-09-30,2884.21,UPI,Success
PA000581,BI000581,M001355,2025-06-04,-4156.26,Net Banking,Success
PA000582,BI000582,M000950,2025-02-21,5113.16,UPI,Success
PA000583,BI000583,M000146,2024-11-09,4023.77,Credit Card,Success
PA000584,BI000584,M002127,2025-08-08,5662.42,Debit Card,Success
PA000585,BI000585,M000777,2025-12-21,4100.18,Wallet,Success
PA000586,BI000586,M001054,2024-08-10,3899.45,Cash,Success
PA000587,BI000587,M000986,2024-12-02,3958.87,UPI,Success
PA000588,BI000588,M001277,2024-10-16,3750.64,Debit Card,Success
PA000589,BI000589,M001555,2024-08-28,2100.84,Credit Card,Success
PA000590,BI000590,M000922,2025-04-19,1687.97,Net Banking,Success
PA000591,BI000591,M001847,2025-11-23,3053.61,Credit Card,Success
PA000592,BI000592,M000992,2024-04-30,3600.67,UPI,Failed
PA000593,BI000593,M001232,2025-02-22,4086.11,Net Banking,Success
PA000594,BI000594,M000234,2024-04-28,2573.37,Credit Card,Success
PA000595,BI000595,M001215,2025-05-11,2967.45,Credit Card,Success
PA000596,BI000596,M000934,2025-09-09,3299.31,Wallet,Success
PA000597,BI000597,M000891,2025-12-28,1167.83,Credit Card,Success
PA000598,BI000598,M000440,2025-09-18,5179.27,Cash,Success
PA000599,BI000599,M002457,2025-05-02,4514.41,Credit Card,Success
PA000600,BI000600,M001574,2024-06-16,1854.15,Net Banking,Success
PA000601,BI000601,M000710,2025-12-18,5471.36,Wallet,Success
PA000602,BI000602,M001080,2025-09-15,3666.37,Credit Card,Success
PA000603,BI000603,M000156,2025-09-10,4388.19,Debit Card,Success
PA000604,BI000604,M001466,2025-09-28,4905.07,Wallet,Success
PA000605,BI000605,M001338,2024-07-15,3851.33,Debit Card,Failed
PA000606,BI000606,M000485,2024-02-13,3209.62,UPI,Success
PA000607,BI000607,M000779,2025-06-11,2837.07,UPI,Failed
PA000608,BI000608,M000530,2025-12-21,4625.11,Cash,Success
PA000609,BI000609,M001037,2025-04-05,2309.34,Wallet,Success
PA000610,BI000610,M000897,2025-12-17,4587.47,Net Banking,Success
PA000611,BI000611,M002130,2025-04-12,4336.78,Credit Card,Success
PA000612,BI000612,M000826,2024-02-14,3479.28,Net Banking,Success
PA000613,BI000613,M001342,2024-01-26,2627.83,Wallet,Success
PA000614,BI000614,M001076,2025-05-24,2176.76,Net Banking,Success
PA000615,BI000615,M000754,2025-01-18,2798.1,Credit Card,Success
PA000616,BI000616,M000866,2025-07-14,2470.96,Credit Card,Success
PA000617,BI000617,M000719,2024-06-16,2450.94,,Success
PA000618,BI000618,M000364,2024-02-20,4241.53,Net Banking,Success
PA000619,BI000619,M000152,2024-07-20,3905.33,Wallet,Success
PA000620,BI000620,M002387,2025-11-05,3874.62,Cash,Success
PA000621,BI000621,M000378,2025-12-13,3085.83,Debit Card,Success
PA000622,BI000622,M000620,2024-09-02,794.41,Net Banking,Success
PA000623,BI000623,M000639,2024-10-25,3099.87,Wallet,Success
PA000624,BI000624,M000155,2025-10-21,3019.68,Wallet,Success
PA000625,BI000625,M000199,2025-09-03,3707.5,UPI,Success
PA000626,BI000626,M000557,2024-10-25,4574.99,Wallet,Failed
PA000627,BI000627,M001729,2025-09-14,3935.46,Wallet,Success
PA000628,BI000628,M000914,2024-02-18,3556.78,Net Banking,Success
PA000629,BI000629,M001903,2025-06-28,2999.51,Wallet,Failed
PA000630,BI000630,M000931,2024-01-01,2387.65,Net Banking,Success
PA000631,BI000631,M000480,2024-02-14,1564.66,Debit Card,Success
PA000632,BI000632,M000186,2025-03-31,3938.48,Debit Card,Success
PA000633,BI000633,M001090,2024-06-23,2514.96,Credit Card,Success
PA000634,BI000634,M001748,2025-07-21,3916.65,Wallet,Refunded
PA000635,BI000635,M000606,2024-07-02,4372.44,UPI,Refunded
PA000636,BI000636,M002035,2025-03-14,4995.26,Credit Card,Success
PA000637,BI000637,M000238,2024-10-29,4496.64,Wallet,Success
PA000638,BI000638,M000239,2025-12-13,2140.53,UPI,Success
PA000639,BI000639,M002149,2025-04-15,2481.52,Cash,Success
PA000640,BI000640,M002279,2024-03-22,4743.89,Wallet,Failed
PA000641,BI000641,M001123,2024-01-03,3059.71,Cash,Success
PA000642,BI000642,M001918,2024-05-06,5116.49,Credit Card,Success
PA000643,BI000643,M001047,2024-12-30,2417.73,UPI,Success
PA000644,BI000644,M001205,2025-12-04,2171.19,Credit Card,Success
PA000645,BI000645,M001076,2025-05-24,2251.74,UPI,Success
PA000646,BI000646,M000698,2024-09-24,3383.37,Credit Card,Success
PA000647,BI000647,M002013,2024-02-28,4278.37,Debit Card,Success
PA000648,BI000648,M001452,2024-04-19,1138.88,,Success
PA000649,BI000649,M001136,2024-09-27,3857.22,Cash,Success
PA000650,BI000650,M000857,2024-06-18,3561.71,Net Banking,Success
PA000651,BI000651,M001639,2024-10-25,3668.32,Debit Card,Success
PA000652,BI000652,M000942,2024-07-29,4299.56,Cash,Failed
PA000653,BI000653,M002149,2024-09-04,2744.32,UPI,Success
PA000654,BI000654,M000441,2024-08-12,4508.02,Cash,Success
PA000655,BI000655,M001337,2024-08-16,4659.66,Cash,Success
PA000656,BI000656,M000315,2024-09-24,4699.4,Credit Card,Success
PA000657,BI000657,M001622,2024-01-02,1822.51,Credit Card,Success
PA000658,BI000658,M001404,2024-07-31,2472.24,Net Banking,Success
PA000659,BI000659,M000639,2024-05-12,4523.89,Debit Card,Success
PA000660,BI000660,M001324,2025-05-26,4616.78,Net Banking,Success
PA000661,BI000661,M000640,2024-03-07,2197.96,UPI,Success
PA000662,BI000662,M002058,2024-05-23,2684.98,Credit Card,Success
PA000663,BI000663,M001197,2025-09-16,2978.37,Credit Card,Success
PA000664,BI000664,M002458,2024-05-30,3546.45,Debit Card,Success
PA000665,BI000665,M001255,2025-02-15,4493.58,Cash,Success
PA000666,BI000666,M002097,2025-05-26,3024.43,UPI,Success
PA000667,BI000667,M002047,2025-03-17,2318.67,UPI,Success
PA000668,BI000668,M001350,2024-02-14,2733.69,Cash,Success
PA000669,BI000669,M001544,2025-10-08,-2988.24,Credit Card,Success
PA000670,BI000670,M001519,2025-03-27,1802.94,Wallet,Success
PA000671,BI000671,M001019,2025-05-14,1759.18,UPI,Success
PA000672,BI000672,M000622,2025-04-08,2688.5,Net Banking,Success
PA000673,BI000673,M001225,2025-08-28,2249.11,Wallet,Success
PA000674,BI000674,M001122,2025-08-18,2475.66,Debit Card,Success
PA000675,BI000675,M001698,2025-05-11,-2195.09,Net Banking,Refunded
PA000676,BI000676,M000155,2025-11-22,1767.09,UPI,Success
PA000677,BI000677,M000385,2025-12-10,4373.43,Net Banking,Success
PA000678,BI000678,M002074,2024-03-07,4033.71,Credit Card,Success
PA000679,BI000679,M000575,2025-08-12,1276.34,,Success
PA000680,BI000680,M000651,2024-12-15,4290.2,Cash,Success
PA000681,BI000681,M000778,2024-06-12,4064.82,UPI,Success
PA000682,BI000682,M001090,2025-09-03,2625.45,Cash,Success
PA000683,BI000683,M001541,2025-08-25,2433.62,UPI,Success
PA000684,BI000684,M000824,2024-06-27,3779.11,Cash,Success
PA000685,BI000685,M002004,2024-02-11,3324.56,Cash,Success
PA000686,BI000686,M001015,2025-05-17,3802.17,Cash,Success
PA000687,BI000687,M000021,2025-10-20,1358.48,Credit Card,Success
PA000688,BI000688,M001135,2025-04-25,4193.42,UPI,Success
PA000689,BI000689,M002029,2024-08-25,2137.97,Cash,Success
PA000690,BI000690,M002135,2024-06-25,2940.4,Wallet,Success
PA000691,BI000691,M002025,2024-07-19,3809.61,Wallet,Success
PA000692,BI000692,M001759,2025-06-22,5030.06,Debit Card,Success
PA000693,BI000693,M000193,2025-07-14,3258.53,Debit Card,Success
PA000694,BI000694,M000425,2025-02-02,2923.81,Wallet,Success
PA000695,BI000695,M000778,2024-05-25,2390.06,Wallet,Success
PA000696,BI000696,M001169,2024-10-31,4117.91,Credit Card,Success
PA000697,BI000697,M001291,2025-01-12,2774.26,Wallet,Failed
PA000698,BI000698,M001135,2024-09-19,2588.26,UPI,Success
PA000699,BI000699,M002218,2024-10-22,3900.69,Wallet,Success
PA000700,BI000700,M002438,2024-03-10,3673.07,UPI,Success
PA000701,BI000701,M001279,2024-08-21,3863.41,Cash,Success
PA000702,BI000702,M000285,2024-07-26,1127.67,Wallet,Refunded
PA000703,BI000703,M000191,2024-11-01,3070.03,Wallet,Success
PA000704,BI000704,M002280,2024-01-17,4483.6,Debit Card,Success
PA000705,BI000705,M001009,2025-12-12,5128.37,Cash,Success
PA000706,BI000706,M001137,2025-02-26,3797.69,Credit Card,Success
PA000707,BI000707,M000351,2024-01-03,4549.01,Credit Card,Refunded
PA000708,BI000708,M001058,2024-07-29,2639.81,Cash,Success
PA000709,BI000709,M000830,2025-11-14,3749.05,Cash,Success
PA000710,BI000710,M001296,2025-02-11,3016.63,UPI,Success
PA000711,BI000711,M002482,2025-05-13,3265.52,Wallet,Success
PA000712,BI000712,M000891,2024-04-20,3408.82,Cash,Success
PA000713,BI000713,M002498,2024-01-18,4383.44,Cash,Success
PA000714,BI000714,M000173,2025-05-20,2768.11,Wallet,Success
PA000715,BI000715,M000335,2025-01-14,4192.94,Cash,Success
PA000716,BI000716,M001009,2025-12-12,2681.86,Cash,Success
PA000717,BI000717,M001571,2025-08-17,3339.79,Debit Card,Success
PA000718,BI000718,M000476,2025-07-19,-2794.89,Net Banking,Success
PA000719,BI000719,M001649,2024-01-08,2337.3,UPI,Success
PA000720,BI000720,M000788,2024-01-16,3061.99,Wallet,Success
PA000721,BI000721,M001645,2024-07-15,4759.32,Debit Card,Success
PA000722,BI000722,M001601,2024-08-22,2274.75,Cash,Success
PA000723,BI000723,M000973,2024-02-21,4703.5,UPI,Success
PA000724,BI000724,M002230,2024-10-12,3252.72,Cash,Success
